index,name,isin,url,keyword,sheet
6,iShares Core FTSE 100 ETF GBP Dist,IE0005042456,https://www.ii.co.uk/etfs/ishares-core-ftse-100-etf-gbp-dist/LSE:ISF,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
11,VanEck Semiconductor ETF GBP,IE00BMC38736,https://www.ii.co.uk/etfs/vaneck-semiconductor-etf-gbp/LSE:SMGB,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
16,iShares Global Clean Engy Trns ETF $Dist GBP,IE00B1XNHC34,https://www.ii.co.uk/etfs/ishares-global-clean-engy-trns-etf-dist-gbp/LSE:INRG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
21,Vanguard FTSE 100 ETF GBP Acc,IE00BFMXYP42,https://www.ii.co.uk/etfs/vanguard-ftse-100-etf-gbp-acc/LSE:VUKG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
26,Vanguard FTSE 250 ETF GBP Acc,IE00BFMXVQ44,https://www.ii.co.uk/etfs/vanguard-ftse-250-etf-gbp-acc/LSE:VMIG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
31,VanEck Crypto&Blckchan Innovtr ETF A USD GBP,IE00BMDKNW35,https://www.ii.co.uk/etfs/vaneck-cryptoblckchan-innovtr-etf-a-usd-gbp/LSE:DAGB,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
36,iShares MSCI India ETF USD Acc GBP,IE00BZCQB185,https://www.ii.co.uk/etfs/ishares-msci-india-etf-usd-acc-gbp/LSE:IIND,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
41,iShares £ Ultrashort Bond ETF GBP Dist,IE00BCRY6441,https://www.ii.co.uk/etfs/ishares-ultrashort-bond-etf-gbp-dist/LSE:ERNS,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
46,VanEck Uranium and Nclr Tchs ETF A $ Acc GBP,IE000M7V94E1,https://www.ii.co.uk/etfs/vaneck-uranium-and-nclr-tchs-etf-a-acc-gbp/LSE:NUCG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
51,iShares Core UK Gilts ETF GBP Dist,IE00B1FZSB30,https://www.ii.co.uk/etfs/ishares-core-uk-gilts-etf-gbp-dist/LSE:IGLT,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
56,iShares MSCI World ex-USA ETF USD Acc GBP,IE000R4ZNTN3,https://www.ii.co.uk/etfs/ishares-msci-world-ex-usa-etf-usd-acc-gbp/LSE:XUSE,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
61,HSBC MSCI China ETF GBP,IE00B44T3H88,https://www.ii.co.uk/etfs/hsbc-msci-china-etf-gbp/LSE:HMCH,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
66,iShares Edge MSCI Wld Val Fctr ETF $Acc GBP,IE00BP3QZB59,https://www.ii.co.uk/etfs/ishares-edge-msci-wld-val-fctr-etf-acc-gbp/LSE:IWFV,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
71,L&G Global Equity ETF GBP,IE00BFXR5S54,https://www.ii.co.uk/etfs/lg-global-equity-etf-gbp/LSE:LGGG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
76,VanEck Quantum Cmptg ETF A USD Acc GBP,IE0007Y8Y157,https://www.ii.co.uk/etfs/vaneck-quantum-cmptg-etf-a-usd-acc-gbp/LSE:QNTG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
81,Invesco CoinShares Global Blockchain ETF GBP,IE00BGBN6P67,https://www.ii.co.uk/etfs/invesco-coinshares-global-blockchain-etf-gbp/LSE:BCHS,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
86,iShares Global Water ETF USD Dist GBP,IE00B1TXK627,https://www.ii.co.uk/etfs/ishares-global-water-etf-usd-dist-gbp/LSE:IH2O,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
91,Franklin FTSE Korea UCITS ETF GBP,IE00BHZRR030,https://www.ii.co.uk/etfs/franklin-ftse-korea-ucits-etf-gbp/LSE:FLRK,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
