index,name,isin,url,keyword,sheet
2,Scottish Mortgage ,GB00BLDYK618,https://www.ii.co.uk/investment-trusts/scottish-mortgage-ord/LSE:SMT,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
7,Polar Capital Technology ,GB00BR3YV268,https://www.ii.co.uk/investment-trusts/polar-capital-technology-ord/LSE:PCT,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
12,Murray Income Trust ,GB0006111123,https://www.ii.co.uk/investment-trusts/murray-income-trust-ord/LSE:MUT,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
17,RIT Capital Partners ,GB0007366395,https://www.ii.co.uk/investment-trusts/rit-capital-partners-ord/LSE:RCP,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
22,HICL Infrastructure PLC ,GB00BJLP1Y77,https://www.ii.co.uk/investment-trusts/hicl-infrastructure-ord/LSE:HICL,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
27,Fidelity European Trust ,GB00BK1PKQ95,https://www.ii.co.uk/investment-trusts/fidelity-european-trust-ord/LSE:FEV,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
32,JPMorgan Claverhouse ,GB0003422184,https://www.ii.co.uk/investment-trusts/jpmorgan-claverhouse-ord/LSE:JCH,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
37,HgCapital Trust ,GB00BJ0LT190,https://www.ii.co.uk/investment-trusts/hgcapital-trust-ord/LSE:HGT,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
42,BlackRock Smaller Companies ,GB0006436108,https://www.ii.co.uk/investment-trusts/blackrock-smaller-companies-ord/LSE:BRSC,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
47,Invesco Bond Income Plus ,JE00B6RMDP68,https://www.ii.co.uk/investment-trusts/invesco-bond-income-plus-ord/LSE:BIPS,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
52,Scottish American ,GB0007873697,https://www.ii.co.uk/investment-trusts/scottish-american-ord/LSE:SAIN,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
57,TwentyFour Income ,GG00B90J5Z95,https://www.ii.co.uk/investment-trusts/twentyfour-income-ord/LSE:TFIF,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
62,HarbourVest Global Priv Equity ,GG00BR30MJ80,https://www.ii.co.uk/investment-trusts/harbourvest-global-priv-equity-ord/LSE:HVPE,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
67,BlackRock Frontiers ,GB00B3SXM832,https://www.ii.co.uk/investment-trusts/blackrock-frontiers-ord/LSE:BRFI,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
72,Ashoka India Equity Investment ,GB00BF50VS41,https://www.ii.co.uk/investment-trusts/ashoka-india-equity-investment-ord/LSE:AIE,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
77,The Global Smaller Companies Trust ,GB00BKLXD974,https://www.ii.co.uk/investment-trusts/the-global-smaller-companies-trust-ord/LSE:GSCT,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
82,India Capital Growth ,GB00B0P8RJ60,https://www.ii.co.uk/investment-trusts/india-capital-growth-ord/LSE:IGC,"You can hold this investment trust in a SIPP, ISA, JISA and Trading Account",Investment
