index,name,isin,url,keyword,sheet
3,Vanguard S&P 500 ETF USD Acc GBP,IE00BFMXXD54,https://www.ii.co.uk/etfs/vanguard-sp-500-etf-usd-acc-gbp/LSE:VUAG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
8,Invesco EQQQ NASDAQ-100 ETF GBP,IE0032077012,https://www.ii.co.uk/etfs/invesco-eqqq-nasdaq-100-etf-gbp/LSE:EQQQ,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
13,iShares Core S&P 500 ETF USD Acc GBP,IE00B5BMR087,https://www.ii.co.uk/etfs/ishares-core-sp-500-etf-usd-acc-gbp/LSE:CSP1,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
18,iShares Core FTSE 100 ETF GBP Acc GBP,IE00B53HP851,https://www.ii.co.uk/etfs/ishares-core-ftse-100-etf-gbp-acc-gbp/LSE:CUKX,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
23,VanEck Defense ETF A USD Acc GBP,IE000YYE6WK5,https://www.ii.co.uk/etfs/vaneck-defense-etf-a-usd-acc-gbp/LSE:DFNG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
28,Vanguard FTSE Emerg Markets ETF USD Acc GBP,IE00BK5BR733,https://www.ii.co.uk/etfs/vanguard-ftse-emerg-markets-etf-usd-acc-gbp/LSE:VFEG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
33,iShares FTSE 250 ETF GBP Dist,IE00B00FV128,https://www.ii.co.uk/etfs/ishares-ftse-250-etf-gbp-dist/LSE:MIDD,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
38,State Street SPDR MSCI Wld ETF GBP,IE00BFY0GT14,https://www.ii.co.uk/etfs/state-street-spdr-msci-wld-etf-gbp/LSE:SWLD,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
43,Franklin FTSE India UCITS ETF GBP,IE00BHZRQZ17,https://www.ii.co.uk/etfs/franklin-ftse-india-ucits-etf-gbp/LSE:FRIN,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
48,State Street SPDR S&P 500 ETF USD Acc GBP,IE000XZSV718,https://www.ii.co.uk/etfs/state-street-spdr-sp-500-etf-usd-acc-gbp/LSE:SPXL,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
53,WisdomTree Europe Defence ETF EUR Acc GBP,IE0002Y8CX98,https://www.ii.co.uk/etfs/wisdomtree-europe-defence-etf-eur-acc-gbp/LSE:WDEP,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
58,Vanguard FTSE Dev World ETF $Dis GBP,IE00BKX55T58,https://www.ii.co.uk/etfs/vanguard-ftse-dev-world-etf-dis-gbp/LSE:VEVE,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
63,Vanguard FTSE Developed Europe ETFEURAcc GBP,IE00BK5BQX27,https://www.ii.co.uk/etfs/vanguard-ftse-developed-europe-etfeuracc-gbp/LSE:VEUA,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
