index,name,isin,url,keyword,sheet
4,Fundsmith Equity I Acc,GB00B41YBW71,https://www.ii.co.uk/funds/fundsmith-equity-i-acc/B41YBW7,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
9,Vanguard LifeStrategy 60% Equity A Acc,GB00B3TYHH97,https://www.ii.co.uk/funds/vanguard-lifestrategy-60-equity-a-acc/B3TYHH9,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
14,abrdn Global Govt Bond Tracker B GBP Acc,GB00BK80KQ76,https://www.ii.co.uk/funds/abrdn-global-govt-bond-tracker-b-gbp-acc/BK80KQ7,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
19,abrdn Global Corp Bd Scrnd Trckr B Acc,GB00BF473024,https://www.ii.co.uk/funds/abrdn-global-corp-bd-scrnd-trckr-b-acc/BF47302,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
24,abrdn American Equity Tracker N Acc,GB00BDFZ7321,https://www.ii.co.uk/funds/abrdn-american-equity-tracker-n-acc/BDFZ732,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
29,abrdn European Equity Tracker B Acc,GB00BGMK1394,https://www.ii.co.uk/funds/abrdn-european-equity-tracker-b-acc/BGMK139,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
34,abrdn Asia Pacific Eq Enh Idx N Acc,GB00BDFZ6G86,https://www.ii.co.uk/funds/abrdn-asia-pacific-eq-enh-idx-n-acc/BDFZ6G8,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
39,abrdn Global High Yield Bd S Acc H GBP,LU2768794641,https://www.ii.co.uk/funds/abrdn-global-high-yield-bd-s-acc-h-gbp/BNM6FJ0,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
44,Fidelity Index UK A-Acc,GB0003875324,https://www.ii.co.uk/funds/fidelity-index-uk-a-acc/0387532,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
49,Vanguard FTSE UK Eq Inc Idx £ Acc,GB00B59G4H82,https://www.ii.co.uk/funds/vanguard-ftse-uk-eq-inc-idx-acc/B59G4H8,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
54,LF Equity Income Z Sterling Acc,GB00BLRZQC88,https://www.ii.co.uk/funds/lf-equity-income-z-sterling-acc/BLRZQC8,"You can hold this fund in an ISA, JISA and Trading Account",MF
59,Baillie Gifford Positive Change B Acc,GB00BYVGKV59,https://www.ii.co.uk/funds/baillie-gifford-positive-change-b-acc/BYVGKV5,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
64,WS Blue Whale Growth I Sterling Acc,GB00BD6PG563,https://www.ii.co.uk/funds/ws-blue-whale-growth-i-sterling-acc/BD6PG56,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
69,Stewart Inv APAC Ldrs A GBP Acc,GB0033874214,https://www.ii.co.uk/funds/stewart-inv-apac-ldrs-a-gbp-acc/3387421,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
74,Smithson Equity Fund S GBP Acc,GB00BLBNK482,https://www.ii.co.uk/funds/smithson-equity-fund-s-gbp-acc/BLBNK48,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
79,iShares Emerging Mkts Eq Idx (UK) D Acc,GB00B84DY642,https://www.ii.co.uk/funds/ishares-emerging-mkts-eq-idx-uk-d-acc/B84DY64,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
84,L&G US Index C Acc,GB00BG0QPL51,https://www.ii.co.uk/funds/lg-us-index-c-acc/BG0QPL5,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
89,HSBC FTSE 250 Index C Acc,GB00B80QG052,https://www.ii.co.uk/funds/hsbc-ftse-250-index-c-acc/B80QG05,"You can hold this fund in a SIPP, ISA, JISA and Trading Account",MF
