index,name,isin,url,keyword,sheet
2,Vanguard S&P 500 UCITS ETF GBP,IE00B3XXRP09,https://www.ii.co.uk/etfs/vanguard-sp-500-ucits-etf-gbp/LSE:VUSA,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
7,Vanguard FTSE All-World UCITS ETF GBP,IE00B3RBWM25,https://www.ii.co.uk/etfs/vanguard-ftse-all-world-ucits-etf-gbp/LSE:VWRL,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
12,Vanguard FTSE 250 UCITS ETF,IE00BKX55Q28,https://www.ii.co.uk/etfs/vanguard-ftse-250-ucits-etf/LSE:VMID,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
17,Amundi Smart Overnight Ret GBP H ETF Acc,LU1230136894,https://www.ii.co.uk/etfs/amundi-smart-overnight-ret-gbp-h-etf-acc/LSE:CSH2,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
22,Invesco FTSE All-World ETF Acc GBP,IE000716YHJ7,https://www.ii.co.uk/etfs/invesco-ftse-all-world-etf-acc-gbp/LSE:FWRG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
27,Global X Silver Miners ETF USD Acc GBP,IE000UL6CLP7,https://www.ii.co.uk/etfs/global-x-silver-miners-etf-usd-acc-gbp/LSE:SILG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
32,L&G Artificial Intelligence ETF GBP,IE00BK5BCD43,https://www.ii.co.uk/etfs/lg-artificial-intelligence-etf-gbp/LSE:AIAG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
37,Vanguard FTSE AllWld HiDivYld ETF USDAcc GBP,IE00BK5BR626,https://www.ii.co.uk/etfs/vanguard-ftse-allwld-hidivyld-etf-usdacc-gbp/LSE:VHYG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
42,L&G Cyber Security ETF GBP,IE00BYPLS672,https://www.ii.co.uk/etfs/lg-cyber-security-etf-gbp/LSE:ISPY,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
47,VanEck Space Innovators ETF A USD Acc GBP,IE000YU9K6K2,https://www.ii.co.uk/etfs/vaneck-space-innovators-etf-a-usd-acc-gbp/LSE:JEDG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
52,VanEck Semiconductor ETF,IE00BMC38736,https://www.ii.co.uk/etfs/vaneck-semiconductor-etf/LSE:SMH,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
57,Vanguard FTSE Japan ETF $Dis GBP,IE00B95PGT31,https://www.ii.co.uk/etfs/vanguard-ftse-japan-etf-dis-gbp/LSE:VJPN,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
62,Vanguard FTSE Dev AsiaPac exJpn ETF $Dis GBP,IE00B9F5YL18,https://www.ii.co.uk/etfs/vanguard-ftse-dev-asiapac-exjpn-etf-dis-gbp/LSE:VAPX,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
67,iShares MSCI ACWI ETF USD Acc GBP,IE00B6R52259,https://www.ii.co.uk/etfs/ishares-msci-acwi-etf-usd-acc-gbp/LSE:SSAC,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
72,L&G Battery Value-Chain ETF GBP,IE00BF0M2Z96,https://www.ii.co.uk/etfs/lg-battery-value-chain-etf-gbp/LSE:BATG,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
77,iShares MSCI Korea ETF USD Dist GBP,IE00B0M63391,https://www.ii.co.uk/etfs/ishares-msci-korea-etf-usd-dist-gbp/LSE:IKOR,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
82,Vanguard S&P 500 UCITS ETF,IE00B3XXRP09,https://www.ii.co.uk/etfs/vanguard-sp-500-ucits-etf/LSE:VUSD,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
87,iShares MSCI EM ETF USD Dist GBP,IE00B0M63177,https://www.ii.co.uk/etfs/ishares-msci-em-etf-usd-dist-gbp/LSE:IEEM,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
92,Invesco Technology S&P US Sel Sec ETF GBP,IE00B3VSSL01,https://www.ii.co.uk/etfs/invesco-technology-sp-us-sel-sec-etf-gbp/LSE:XLKQ,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
97,UBS Core MSCI World ETF USD acc GBP,IE00BD4TXV59,https://www.ii.co.uk/etfs/ubs-core-msci-world-etf-usd-acc-gbp/LSE:WRDA,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
102,HSBC S&P 500 ETF GBP,IE00B5KQNG97,https://www.ii.co.uk/etfs/hsbc-sp-500-etf-gbp/LSE:HSPX,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
107,HSBC MSCI Emerg Mkts ETF GBP,IE00B5SSQT16,https://www.ii.co.uk/etfs/hsbc-msci-emerg-mkts-etf-gbp/LSE:HMEF,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
112,iShares Core EURO STOXX 50 ETF EUR Acc GBP,IE00B53L3W79,https://www.ii.co.uk/etfs/ishares-core-euro-stoxx-50-etf-eur-acc-gbp/LSE:CS51,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
117,iShares MSCI World ETF USD Dist GBP,IE00B0M62Q58,https://www.ii.co.uk/etfs/ishares-msci-world-etf-usd-dist-gbp/LSE:IWRD,"You can hold this ETF in a SIPP, ISA, JISA and Trading Account",ETF
